city,date,aqi,co,o3
Lucknow,30-05-2022,5,801.09,124.45
Lucknow,31-05-2022,5,1762.39,10.46
Lucknow,01-06-2022,5,1174.93,58.65
Lucknow,02-06-2022,5,1174.93,80.11
Lucknow,03-06-2022,5,1735.69,32.9
Lucknow,04-06-2022,5,1789.09,64.37
Lucknow,05-06-2022,5,1615.52,41.13
Lucknow,06-06-2022,5,1482.01,36.48
Lucknow,07-06-2022,5,2082.82,15.38
Lucknow,08-06-2022,5,1575.47,25.03
Lucknow,09-06-2022,5,2670.29,4.69
Lucknow,10-06-2022,5,2029.42,12.16
Lucknow,11-06-2022,5,1348.5,45.78
Lucknow,12-06-2022,5,694.27,147.34
Lucknow,13-06-2022,5,801.09,97.27
Lucknow,14-06-2022,4,600.81,67.95
Lucknow,15-06-2022,4,427.25,91.55
Lucknow,16-06-2022,2,403.88,69.38
Lucknow,17-06-2022,4,720.98,62.94
Lucknow,18-06-2022,3,487.33,70.1
Lucknow,19-06-2022,3,427.25,60.08
Lucknow,20-06-2022,5,647.54,69.38
Lucknow,21-06-2022,5,1522.06,31.47
Lucknow,22-06-2022,5,580.79,78.68
Lucknow,23-06-2022,5,988.01,55.07
Lucknow,24-06-2022,5,827.79,79.39
Lucknow,25-06-2022,5,1028.06,105.86
Lucknow,26-06-2022,4,594.14,115.87
Lucknow,27-06-2022,4,580.79,115.87
Lucknow,28-06-2022,4,720.98,65.09
Lucknow,29-06-2022,2,514.03,56.51
Lucknow,30-06-2022,3,714.3,25.75
Lucknow,01-07-2022,4,761.03,30.4
Lucknow,02-07-2022,5,1522.06,2.21
Lucknow,03-07-2022,4,1001.36,52.93
Lucknow,04-07-2022,4,754.36,52.21
Lucknow,05-07-2022,5,807.76,118.73
Lucknow,06-07-2022,5,774.38,137.33
Lucknow,07-07-2022,4,534.06,103
Lucknow,08-07-2022,5,654.22,91.55
Lucknow,09-07-2022,5,634.19,108.72
Lucknow,10-07-2022,2,494,66.52
Lucknow,11-07-2022,5,514.03,92.98
Lucknow,12-07-2022,5,554.08,108.72
Lucknow,13-07-2022,4,487.33,101.57
Lucknow,14-07-2022,4,480.65,107.29
Lucknow,15-07-2022,2,514.03,83.68
Lucknow,16-07-2022,4,520.71,110.15
Lucknow,17-07-2022,4,460.62,97.27
Lucknow,18-07-2022,4,403.88,79.39
Lucknow,19-07-2022,4,514.03,100.14
Lucknow,20-07-2022,5,674.25,74.39
Lucknow,22-07-2022,4,988.01,11.09
Lucknow,23-07-2022,3,694.27,33.97
Lucknow,24-07-2022,3,594.14,57.94
Lucknow,25-07-2022,4,567.44,57.22
Lucknow,26-07-2022,4,687.6,75.1
Lucknow,27-07-2022,4,687.6,55.79
Lucknow,28-07-2022,4,587.46,19.67
Lucknow,29-07-2022,5,1735.69,1.29
Lucknow,30-07-2022,5,1255.04,6.97
Lucknow,31-07-2022,4,854.49,17.52
Lucknow,01-08-2022,5,1815.8,0.01
Lucknow,02-08-2022,4,1028.06,6.97
Lucknow,03-08-2022,3,500.68,27.18
Lucknow,04-08-2022,4,774.38,21.64
Lucknow,05-08-2022,4,1308.44,9.21
Lucknow,06-08-2022,5,1895.9,0.23
Lucknow,07-08-2022,5,907.9,52.21
Lucknow,08-08-2022,4,727.65,26.82
Lucknow,09-08-2022,4,520.71,67.23
Lucknow,10-08-2022,3,427.25,85.12
Lucknow,11-08-2022,1,373.84,72.24
Lucknow,12-08-2022,3,393.87,98.71
Lucknow,13-08-2022,4,487.33,61.51
Lucknow,14-08-2022,5,667.57,85.83
Lucknow,15-08-2022,2,423.91,45.78
Lucknow,16-08-2022,3,387.19,87.26
Lucknow,17-08-2022,5,700.95,20.56
Lucknow,18-08-2022,5,1081.47,11.62
Lucknow,19-08-2022,4,473.98,48.64
Lucknow,20-08-2022,5,814.44,41.13
Lucknow,21-08-2022,3,654.22,33.26
Lucknow,22-08-2022,4,480.65,101.57
Lucknow,23-08-2022,4,460.62,75.1
Lucknow,24-08-2022,5,634.19,46.49
Lucknow,25-08-2022,5,1308.44,15.02
Lucknow,26-08-2022,5,1895.9,7.06
Lucknow,27-08-2022,5,1161.58,27.18
Lucknow,28-08-2022,4,554.08,51.5
Lucknow,29-08-2022,4,720.98,20.56
Lucknow,30-08-2022,5,3044.13,0
Lucknow,31-08-2022,5,1735.69,0.22
Lucknow,01-09-2022,5,894.55,20.56
Lucknow,02-09-2022,5,1815.8,0
Lucknow,03-09-2022,4,794.41,20.38
Lucknow,04-09-2022,5,540.73,62.23
Lucknow,05-09-2022,5,1535.42,0.01
Lucknow,06-09-2022,5,2750.4,0
Lucknow,07-09-2022,5,2883.91,0
Lucknow,08-09-2022,5,1001.36,58.65
Lucknow,09-09-2022,5,961.3,47.21
Lucknow,10-09-2022,5,767.71,38.98
Lucknow,11-09-2022,3,607.49,35.76
Lucknow,12-09-2022,4,547.41,87.98
Lucknow,13-09-2022,2,433.92,55.07
Lucknow,14-09-2022,4,594.14,52.21
Lucknow,15-09-2022,3,680.92,19.67
Lucknow,16-09-2022,1,534.06,22.17
Lucknow,17-09-2022,5,1121.52,3.62
Lucknow,18-09-2022,5,1121.52,13.23
Lucknow,19-09-2022,5,1428.6,0.25
Lucknow,20-09-2022,5,934.6,56.51
Lucknow,21-09-2022,4,854.49,41.13
Lucknow,22-09-2022,4,647.54,33.26
Lucknow,23-09-2022,4,881.2,52.21
Lucknow,24-09-2022,5,894.55,40.05
Lucknow,25-09-2022,3,487.33,19.49
Lucknow,26-09-2022,4,754.36,0.57
Lucknow,27-09-2022,5,3017.43,0
Lucknow,28-09-2022,5,1735.69,6.62
Lucknow,29-09-2022,5,1842.5,3.8
Lucknow,30-09-2022,5,1602.17,17.52
Lucknow,01-10-2022,5,1922.61,7.78
Lucknow,02-10-2022,5,1482.01,26.82
Lucknow,03-10-2022,5,1415.25,32.9
Lucknow,04-10-2022,5,3017.43,0
Lucknow,05-10-2022,3,694.27,28.25
Lucknow,06-10-2022,2,761.03,2.91
Lucknow,07-10-2022,4,827.79,1.54
Lucknow,08-10-2022,4,947.95,8.23
Lucknow,09-10-2022,5,741,7.6
Lucknow,10-10-2022,5,834.47,4.02
Lucknow,11-10-2022,5,1014.71,12.52
Lucknow,12-10-2022,5,1321.79,22.35
Lucknow,13-10-2022,5,2696.99,0.14
Lucknow,14-10-2022,5,2296.45,12.16
Lucknow,15-10-2022,5,2349.85,9.03
Lucknow,16-10-2022,5,2216.34,32.9
Lucknow,17-10-2022,5,1815.8,12.7
Lucknow,18-10-2022,5,2056.12,5.14
Lucknow,19-10-2022,5,2910.61,0
Lucknow,20-10-2022,5,2937.32,6.97
Lucknow,21-10-2022,5,2883.91,0.01
Lucknow,22-10-2022,5,2243.04,0.37
Lucknow,23-10-2022,5,1495.36,18.6
Lucknow,24-10-2022,5,1094.82,23.96
Lucknow,25-10-2022,5,1041.41,75.1
Lucknow,26-10-2022,5,1495.36,27.89
Lucknow,27-10-2022,5,3337.86,0
Lucknow,28-10-2022,5,2483.37,2.26
Lucknow,29-10-2022,5,2777.1,0.32
Lucknow,30-10-2022,5,2403.26,0.57
Lucknow,31-10-2022,5,2349.85,16.09
Lucknow,01-11-2022,5,3070.83,1.43
Lucknow,02-11-2022,5,2990.72,0.14
Lucknow,03-11-2022,5,1348.5,25.75
Lucknow,04-11-2022,5,1868,27.13
Lucknow,05-11-2022,5,3200,20.56
Lucknow,06-11-2022,5,1895.9,8.67
Lucknow,07-11-2022,5,3845.21,0
Lucknow,08-11-2022,5,2563.48,0.6
Lucknow,09-11-2022,5,2429.96,0.88
Lucknow,10-11-2022,5,2563.48,0.56
Lucknow,11-11-2022,5,1241.68,72.96
Lucknow,12-11-2022,5,1054.76,63.66
Lucknow,13-11-2022,5,1041.41,107.29
Lucknow,14-11-2022,5,1735.69,20.92
Lucknow,15-11-2022,5,2563.48,1.29
Lucknow,16-11-2022,5,988.01,59.37
Lucknow,17-11-2022,5,1028.06,70.1
Lucknow,18-11-2022,5,1214.98,47.21
Lucknow,19-11-2022,5,2910.61,0.14
Lucknow,20-11-2022,5,2670.29,1.16
Lucknow,21-11-2022,5,1161.58,40.05
Lucknow,22-11-2022,5,1508.71,68.66
Lucknow,23-11-2022,5,1281.74,72.24
Lucknow,24-11-2022,5,1108.17,52.21
Lucknow,25-11-2022,5,3097.53,1.06
Lucknow,26-11-2022,5,1602.17,60.08
Lucknow,27-11-2022,5,2643.59,8.23
Lucknow,28-11-2022,5,2429.96,0.6
Lucknow,29-11-2022,5,2349.85,5.99
Lucknow,30-11-2022,5,2002.72,14.66
Lucknow,01-12-2022,5,1321.79,52.21
Lucknow,02-12-2022,5,2910.61,0.3
Lucknow,03-12-2022,5,3738.4,0.57
Lucknow,04-12-2022,5,1708.98,23.6
Lucknow,05-12-2022,5,1949.31,26.46
Lucknow,06-12-2022,5,1321.79,59.37
Lucknow,07-12-2022,5,1041.41,74.39
Lucknow,08-12-2022,5,1682.28,36.84
Lucknow,09-12-2022,5,2830.51,3.53
Lucknow,11-12-2022,5,1642.23,47.92
Lucknow,12-12-2022,5,1415.25,66.52
Lucknow,13-12-2022,5,1308.44,48.64
Lucknow,14-12-2022,5,894.55,82.97
Lucknow,15-12-2022,5,841.14,59.37
Lucknow,16-12-2022,5,1295.09,47.92
Lucknow,17-12-2022,5,2723.69,0.04
Lucknow,18-12-2022,5,2296.45,0.37
Lucknow,19-12-2022,5,2563.48,11
Lucknow,20-12-2022,5,2029.42,47.92
Lucknow,21-12-2022,5,2964.02,1.16
Lucknow,22-12-2022,5,1482.01,50.07
Lucknow,23-12-2022,5,2429.96,34.33
Lucknow,24-12-2022,5,988.01,48.64
Lucknow,25-12-2022,5,1028.06,42.2
Lucknow,26-12-2022,5,1976.01,3.53
Lucknow,27-12-2022,5,1455.31,65.09
Lucknow,28-12-2022,5,1014.71,104.43
Lucknow,29-12-2022,5,827.79,71.53
Lucknow,30-12-2022,5,2563.48,0.32
Lucknow,31-12-2022,5,3578.19,5.01
Lucknow,01-01-2023,5,1976.01,15.74
Lucknow,02-01-2023,5,2082.82,0.18
Lucknow,03-01-2023,5,1762.39,19.67
Lucknow,04-01-2023,5,1562.12,14.48
Lucknow,05-01-2023,5,1308.44,47.21
Lucknow,06-01-2023,5,1842.5,25.75
Lucknow,07-01-2023,5,1094.82,43.63
Lucknow,08-01-2023,5,1335.14,35.76
Lucknow,09-01-2023,5,2376.56,0.05
Lucknow,10-01-2023,5,2964.02,8.31
Lucknow,11-01-2023,5,1708.98,36.12
Lucknow,12-01-2023,5,2590.18,12.87
Lucknow,13-01-2023,5,1869.2,41.13
Lucknow,14-01-2023,5,1842.5,5.59
Lucknow,15-01-2023,5,1068.12,101.57
Lucknow,16-01-2023,5,1081.47,51.5
Lucknow,17-01-2023,5,1508.71,31.83
Lucknow,18-01-2023,5,2349.85,0.74
Lucknow,19-01-2023,5,2243.04,4.92
Lucknow,20-01-2023,5,3578.19,1.61
Lucknow,21-01-2023,5,2429.96,0.02
Lucknow,22-01-2023,5,1976.01,16.99
Lucknow,23-01-2023,5,2777.1,0.2
Lucknow,24-01-2023,5,741,71.53
Lucknow,25-01-2023,5,1068.12,42.92
Lucknow,26-01-2023,5,2536.77,0
Lucknow,27-01-2023,5,1068.12,36.48
Lucknow,28-01-2023,5,1014.71,110.15
Lucknow,29-01-2023,5,2002.72,1.5
Lucknow,30-01-2023,5,1201.63,72.96
Lucknow,31-01-2023,4,1054.76,19.67
Lucknow,01-02-2023,5,907.9,113.01
Lucknow,02-02-2023,5,774.38,94.41
Lucknow,03-02-2023,5,1762.39,17.52
Lucknow,04-02-2023,5,1174.93,98.71
Lucknow,05-02-2023,5,747.68,78.68
Lucknow,06-02-2023,5,1708.98,20.21
Lucknow,07-02-2023,5,2216.34,16.27
Lucknow,08-02-2023,5,1321.79,118.73
Lucknow,09-02-2023,5,841.14,94.41
Lucknow,10-02-2023,5,3150.94,0.1
Lucknow,11-02-2023,5,2243.04,0.12
Lucknow,12-02-2023,5,847.82,67.23
Lucknow,13-02-2023,4,514.03,123.02
Lucknow,14-02-2023,4,647.54,92.98
Lucknow,15-02-2023,5,1321.79,36.84
Lucknow,16-02-2023,5,2162.93,9.21
Lucknow,17-02-2023,5,2830.51,0.01
Lucknow,18-02-2023,5,4325.87,0.31
Lucknow,19-02-2023,5,3017.43,0.05
Lucknow,20-02-2023,5,2189.64,0.16
Lucknow,21-02-2023,5,1642.23,29.33
Lucknow,22-02-2023,5,2189.64,16.09
Lucknow,23-02-2023,5,1375.2,37.19
Lucknow,25-02-2023,5,1068.12,43.99
Lucknow,26-02-2023,5,2136.23,9.75
Lucknow,27-02-2023,5,1708.98,1.81
Lucknow,28-02-2023,5,2002.72,28.25
Lucknow,01-03-2023,5,2136.23,1.21
Lucknow,02-03-2023,5,1001.36,84.4
Lucknow,03-03-2023,5,841.14,72.96
Lucknow,04-03-2023,5,660.9,125.89
Lucknow,05-03-2023,5,794.41,75.1
Lucknow,06-03-2023,4,654.22,75.1
Lucknow,07-03-2023,5,1134.87,40.41
Lucknow,08-03-2023,5,1068.12,30.76
Lucknow,09-03-2023,5,1014.71,26.46
Lucknow,10-03-2023,5,1668.93,33.97
Lucknow,11-03-2023,5,2510.07,1.94
Lucknow,12-03-2023,5,1949.31,1.52
Lucknow,13-03-2023,5,1789.09,21.99
Lucknow,14-03-2023,5,1762.39,10.82
Lucknow,15-03-2023,5,2403.26,0.72
Lucknow,16-03-2023,5,1949.31,13.95
Lucknow,17-03-2023,4,881.2,26.46
Lucknow,18-03-2023,3,921.25,32.19
Lucknow,19-03-2023,5,2109.53,21.82
Lucknow,20-03-2023,4,834.47,82.97
Lucknow,21-03-2023,5,2296.45,0.14
Lucknow,22-03-2023,5,1588.82,9.39
Lucknow,23-03-2023,5,1348.5,56.51
Lucknow,24-03-2023,5,1321.79,38.27
Lucknow,25-03-2023,5,1535.42,20.92
Lucknow,26-03-2023,5,2056.12,0.44
Lucknow,27-03-2023,3,494,70.81
Lucknow,28-03-2023,4,720.98,75.82
Lucknow,29-03-2023,5,1668.93,13.23
Lucknow,30-03-2023,5,1642.23,12.52
Lucknow,31-03-2023,5,867.84,92.98
Lucknow,01-04-2023,4,794.41,40.77
Lucknow,02-04-2023,5,2189.64,2.15
Lucknow,03-04-2023,5,1134.87,40.41
Lucknow,04-04-2023,5,1708.98,7.69
Lucknow,05-04-2023,5,1068.12,40.41
Lucknow,06-04-2023,4,787.73,64.37
Lucknow,07-04-2023,4,714.3,79.39
Lucknow,08-04-2023,3,867.84,47.92
Lucknow,09-04-2023,5,1001.36,55.07
Lucknow,10-04-2023,5,1068.12,45.06
Lucknow,11-04-2023,4,1068.12,46.49
Lucknow,12-04-2023,4,781.06,100.14
Lucknow,13-04-2023,4,667.57,97.27
Lucknow,14-04-2023,5,1014.71,62.23
Lucknow,15-04-2023,5,2056.12,8.67
Lucknow,16-04-2023,5,2483.37,7.06
Lucknow,17-04-2023,5,894.55,72.96
Lucknow,18-04-2023,5,1949.31,1.74
Lucknow,19-04-2023,4,1014.71,37.55
Lucknow,20-04-2023,3,520.71,67.95
Lucknow,21-04-2023,2,600.81,39.34
Lucknow,22-04-2023,4,1228.33,14.84
Lucknow,23-04-2023,5,1134.87,47.92
Lucknow,24-04-2023,4,787.73,67.23
Lucknow,25-04-2023,4,821.11,57.94
Lucknow,26-04-2023,5,2082.82,7.33
Lucknow,27-04-2023,5,1535.42,17.52
Lucknow,28-04-2023,5,947.95,78.68
Lucknow,29-04-2023,5,1949.31,35.05
Lucknow,30-04-2023,3,607.49,101.57
Lucknow,01-05-2023,4,1134.87,32.19
Lucknow,02-05-2023,3,801.09,47.21
Lucknow,03-05-2023,5,1842.5,5.28
Lucknow,04-05-2023,5,2243.04,2.21
Lucknow,05-05-2023,5,2803.8,1.5
Lucknow,06-05-2023,5,1014.71,111.58
Lucknow,07-05-2023,3,714.3,100.14
Lucknow,08-05-2023,5,1401.9,33.26
Lucknow,09-05-2023,5,1361.85,31.47
Lucknow,10-05-2023,4,574.11,118.73
Lucknow,11-05-2023,5,1842.5,10.1
Lucknow,12-05-2023,5,1815.8,26.46
Lucknow,13-05-2023,5,1628.88,43.63
Lucknow,14-05-2023,5,1375.2,61.51
Lucknow,15-05-2023,5,1842.5,7.69
Lucknow,16-05-2023,5,1708.98,55.07
Lucknow,17-05-2023,3,607.49,83.68
Lucknow,18-05-2023,5,1161.58,44.7
Lucknow,19-05-2023,4,634.19,108.72
Lucknow,20-05-2023,4,827.79,64.37
Lucknow,21-05-2023,5,1482.01,23.96
Lucknow,22-05-2023,5,1815.8,18.6
Lucknow,23-05-2023,5,1201.63,51.5
Lucknow,24-05-2023,5,854.49,148.77
Lucknow,25-05-2023,5,807.76,121.59
Mumbai,30-11-2020,5,4753.11,406.27
Mumbai,01-12-2020,5,2536.77,29.68
Mumbai,02-12-2020,5,2670.29,26.82
Mumbai,03-12-2020,5,4432.68,0.49
Mumbai,04-12-2020,5,2376.56,55.79
Mumbai,05-12-2020,5,3311.16,35.76
Mumbai,06-12-2020,5,1922.61,41.49
Mumbai,07-12-2020,5,1895.9,51.5
Mumbai,08-12-2020,5,3685,0.06
Mumbai,09-12-2020,5,2750.4,36.84
Mumbai,10-12-2020,5,4806.52,0
Mumbai,11-12-2020,5,3391.27,19.85
Mumbai,12-12-2020,5,1148.22,43.27
Mumbai,13-12-2020,5,1335.14,14.13
Mumbai,14-12-2020,5,1214.98,25.75
Mumbai,15-12-2020,5,1628.88,33.98
Mumbai,16-12-2020,5,974.66,70.81
Mumbai,17-12-2020,5,1281.74,52.21
Mumbai,18-12-2020,5,1895.9,41.13
Mumbai,19-12-2020,5,2483.37,14.84
Mumbai,20-12-2020,5,1628.88,40.41
Mumbai,21-12-2020,5,2082.82,23.96
Mumbai,22-12-2020,5,1976.01,30.4
Mumbai,23-12-2020,5,2857.21,28.97
Mumbai,24-12-2020,5,4646.3,0.17
Mumbai,25-12-2020,5,4112.24,0.5
Mumbai,26-12-2020,5,3631.59,18.24
Mumbai,27-12-2020,5,5554.2,16.81
Mumbai,28-12-2020,5,1188.28,80.82
Mumbai,29-12-2020,5,1041.41,50.07
Mumbai,30-12-2020,5,2082.82,20.21
Mumbai,31-12-2020,5,2536.77,17.7
Mumbai,01-01-2021,5,1468.66,55.08
Mumbai,02-01-2021,5,4432.68,3.93
Mumbai,03-01-2021,5,1094.82,82.97
Mumbai,04-01-2021,5,1642.23,71.53
Mumbai,05-01-2021,5,961.3,135.9
Mumbai,06-01-2021,5,1321.79,105.86
Mumbai,07-01-2021,5,1468.66,73.67
Mumbai,08-01-2021,5,1789.09,57.22
Mumbai,09-01-2021,5,1468.66,55.79
Mumbai,10-01-2021,5,2403.26,57.94
Mumbai,11-01-2021,5,2429.96,24.68
Mumbai,12-01-2021,5,1735.69,50.07
Mumbai,13-01-2021,5,1522.06,63.66
Mumbai,14-01-2021,5,2269.75,42.92
Mumbai,15-01-2021,5,2456.67,31.47
Mumbai,16-01-2021,5,3257.75,9.39
Mumbai,17-01-2021,5,2376.56,47.92
Mumbai,18-01-2021,5,1695.63,54.36
Mumbai,19-01-2021,5,3631.59,0.07
Mumbai,20-01-2021,5,2643.59,38.27
Mumbai,21-01-2021,5,3631.59,15.02
Mumbai,22-01-2021,5,3177.64,46.49
Mumbai,23-01-2021,5,6515.5,0.03
Mumbai,24-01-2021,5,4165.65,0.48
Mumbai,25-01-2021,5,2136.23,37.19
Mumbai,26-01-2021,5,1455.31,91.55
Mumbai,27-01-2021,5,1562.12,92.98
Mumbai,28-01-2021,5,1735.69,25.03
Mumbai,29-01-2021,5,1655.58,79.39
Mumbai,30-01-2021,5,2883.91,14.66
Mumbai,31-01-2021,5,3070.83,41.84
Mumbai,01-02-2021,5,3791.81,6.97
Mumbai,02-02-2021,5,1949.31,50.78
Mumbai,03-02-2021,5,4005.43,11.44
Mumbai,04-02-2021,5,9078.98,0
Mumbai,05-02-2021,5,2082.82,31.83
Mumbai,06-02-2021,5,1441.96,61.51
Mumbai,07-02-2021,5,1134.87,67.95
Mumbai,08-02-2021,5,1668.93,65.8
Mumbai,09-02-2021,5,2563.48,36.12
Mumbai,10-02-2021,5,4165.65,29.68
Mumbai,11-02-2021,5,4486.08,22.89
Mumbai,12-02-2021,5,7476.81,0
Mumbai,13-02-2021,5,7690.43,0
Mumbai,14-02-2021,5,5821.23,0.13
Mumbai,15-02-2021,5,2883.91,37.55
Mumbai,16-02-2021,5,1869.2,38.62
Mumbai,17-02-2021,5,1174.93,57.22
Mumbai,18-02-2021,5,3524.78,13.05
Mumbai,19-02-2021,5,1535.42,54.36
Mumbai,20-02-2021,5,7904.05,0
Mumbai,21-02-2021,5,2243.04,30.76
Mumbai,22-02-2021,5,1895.9,94.41
Mumbai,23-02-2021,5,4753.11,48.64
Mumbai,24-02-2021,5,6141.66,1.38
Mumbai,25-02-2021,5,5340.58,15.74
Mumbai,26-02-2021,5,3284.45,15.56
Mumbai,27-02-2021,5,660.9,84.4
Mumbai,28-02-2021,5,754.36,81.54
Mumbai,01-03-2021,5,2536.77,25.75
Mumbai,02-03-2021,5,1041.41,97.28
Mumbai,03-03-2021,5,1081.47,103
Mumbai,04-03-2021,5,2136.23,90.12
Mumbai,05-03-2021,5,2590.18,77.25
Mumbai,06-03-2021,5,1949.31,76.53
Mumbai,07-03-2021,5,1121.52,35.05
Mumbai,08-03-2021,5,2670.29,0.02
Mumbai,09-03-2021,5,3070.83,0
Mumbai,10-03-2021,5,3685,20.74
Mumbai,11-03-2021,5,1869.2,40.77
Mumbai,12-03-2021,5,2243.04,5.36
Mumbai,13-03-2021,5,3311.16,2.15
Mumbai,14-03-2021,5,3471.37,30.4
Mumbai,15-03-2021,5,3791.81,27.9
Mumbai,16-03-2021,5,1428.6,72.24
Mumbai,17-03-2021,5,961.3,92.98
Mumbai,18-03-2021,5,2937.32,8.05
Mumbai,19-03-2021,5,1602.17,45.42
Mumbai,20-03-2021,5,494,53.64
Mumbai,21-03-2021,5,974.66,26.11
Mumbai,22-03-2021,5,1108.17,24.32
Mumbai,23-03-2021,5,2323.15,2.82
Mumbai,24-03-2021,5,3177.64,1.97
Mumbai,25-03-2021,5,3471.37,37.91
Mumbai,26-03-2021,5,1121.52,77.25
Mumbai,27-03-2021,5,3471.37,36.12
Mumbai,28-03-2021,5,4539.49,20.21
Mumbai,29-03-2021,5,847.82,47.92
Mumbai,30-03-2021,5,3364.56,0
Mumbai,31-03-2021,5,1028.06,42.2
Mumbai,01-04-2021,5,1388.55,3.89
Mumbai,02-04-2021,5,1054.76,31.83
Mumbai,03-04-2021,5,1054.76,42.2
Mumbai,04-04-2021,5,453.95,62.94
Mumbai,05-04-2021,5,1976.01,2.37
Mumbai,06-04-2021,5,2590.18,0.33
Mumbai,07-04-2021,5,3017.43,0.02
Mumbai,08-04-2021,5,1375.2,12.7
Mumbai,09-04-2021,5,1054.76,37.91
Mumbai,10-04-2021,5,1054.76,56.51
Mumbai,11-04-2021,5,700.95,63.66
Mumbai,12-04-2021,5,3417.97,0.36
Mumbai,13-04-2021,5,1335.14,41.49
Mumbai,14-04-2021,5,807.76,75.82
Mumbai,15-04-2021,5,1655.58,21.46
Mumbai,16-04-2021,5,1562.12,32.54
Mumbai,17-04-2021,4,574.11,42.92
Mumbai,18-04-2021,4,410.56,50.78
Mumbai,19-04-2021,4,417.23,66.52
Mumbai,20-04-2021,5,714.3,35.05
Mumbai,21-04-2021,5,1588.82,11
Mumbai,22-04-2021,5,607.49,43.63
Mumbai,23-04-2021,5,2029.42,17.52
Mumbai,24-04-2021,5,547.41,47.21
Mumbai,25-04-2021,5,2296.45,0.34
Mumbai,26-04-2021,5,527.38,63.66
Mumbai,27-04-2021,5,974.66,13.59
Mumbai,28-04-2021,5,1495.36,20.56
Mumbai,29-04-2021,5,1014.71,24.68
Mumbai,30-04-2021,5,934.6,20.39
Mumbai,01-05-2021,5,413.9,49.35
Mumbai,02-05-2021,5,694.28,42.92
Mumbai,03-05-2021,5,1401.9,15.91
Mumbai,04-05-2021,5,1014.71,31.11
Mumbai,05-05-2021,4,547.41,47.92
Mumbai,06-05-2021,4,607.49,32.54
Mumbai,07-05-2021,5,1255.04,3.44
Mumbai,08-05-2021,5,1094.82,6.35
Mumbai,09-05-2021,4,741.01,19.67
Mumbai,10-05-2021,4,333.79,31.83
Mumbai,11-05-2021,4,377.18,41.13
Mumbai,12-05-2021,4,307.08,43.99
Mumbai,13-05-2021,4,293.73,39.34
Mumbai,14-05-2021,5,894.55,34.69
Mumbai,15-05-2021,5,881.2,14.31
Mumbai,16-05-2021,5,1575.47,6.26
Mumbai,17-05-2021,1,337.12,33.26
Mumbai,18-05-2021,2,233.65,67.95
Mumbai,19-05-2021,2,253.68,57.22
Mumbai,20-05-2021,4,433.92,62.94
Mumbai,21-05-2021,5,547.41,41.13
Mumbai,22-05-2021,5,467.3,47.92
Mumbai,23-05-2021,4,380.52,53.64
Mumbai,24-05-2021,5,834.47,22.17
Mumbai,25-05-2021,3,307.08,35.76
Mumbai,26-05-2021,4,253.68,49.35
Mumbai,27-05-2021,4,253.68,53.64
Mumbai,28-05-2021,3,273.71,40.41
Mumbai,29-05-2021,4,287.06,29.33
Mumbai,30-05-2021,2,280.38,23.25
Mumbai,31-05-2021,2,267.03,35.76
Mumbai,01-06-2021,2,293.73,32.19
Mumbai,02-06-2021,2,370.5,18.06
Mumbai,03-06-2021,2,447.27,1.63
Mumbai,04-06-2021,2,433.92,20.03
Mumbai,05-06-2021,1,293.73,18.6
Mumbai,06-06-2021,1,247,26.82
Mumbai,07-06-2021,2,243.66,30.76
Mumbai,08-06-2021,1,253.68,24.68
Mumbai,09-06-2021,1,257.02,26.11
Mumbai,10-06-2021,1,233.65,25.75
Mumbai,11-06-2021,2,250.34,21.99
Mumbai,12-06-2021,1,223.64,33.98
Mumbai,13-06-2021,1,233.65,29.33
Mumbai,14-06-2021,1,230.31,31.47
Mumbai,15-06-2021,2,230.31,30.4
Mumbai,16-06-2021,2,230.31,26.11
Mumbai,17-06-2021,2,243.66,36.12
Mumbai,18-06-2021,1,220.3,32.54
Mumbai,19-06-2021,2,220.3,33.98
Mumbai,20-06-2021,2,220.3,31.11
Mumbai,21-06-2021,2,223.64,28.61
Mumbai,22-06-2021,2,253.68,28.25
Mumbai,23-06-2021,2,297.07,25.75
Mumbai,24-06-2021,2,280.38,22.89
Mumbai,25-06-2021,1,253.68,30.4
Mumbai,26-06-2021,2,270.37,22.89
Mumbai,27-06-2021,1,253.68,27.54
Mumbai,28-06-2021,4,560.76,2.03
Mumbai,29-06-2021,4,607.49,0.24
Mumbai,30-06-2021,2,273.71,19.67
Mumbai,01-07-2021,2,260.35,24.68
Mumbai,02-07-2021,2,220.3,30.04
Mumbai,03-07-2021,2,226.97,33.26
Mumbai,04-07-2021,2,226.97,33.98
Mumbai,05-07-2021,2,243.66,29.68
Mumbai,06-07-2021,3,370.5,14.13
Mumbai,07-07-2021,5,1869.2,0
Mumbai,08-07-2021,2,283.72,19.13
Mumbai,09-07-2021,2,270.37,22.71
Mumbai,10-07-2021,2,277.04,22.35
Mumbai,11-07-2021,1,273.71,37.91
Mumbai,12-07-2021,1,280.38,28.97
Mumbai,13-07-2021,1,223.64,37.55
Mumbai,14-07-2021,1,226.97,32.19
Mumbai,15-07-2021,1,236.99,31.83
Mumbai,16-07-2021,1,226.97,27.54
Mumbai,17-07-2021,2,223.64,35.76
Mumbai,18-07-2021,1,230.31,33.62
Mumbai,19-07-2021,1,236.99,48.64
Mumbai,20-07-2021,1,216.96,45.78
Mumbai,21-07-2021,2,203.61,41.84
Mumbai,22-07-2021,2,201.94,40.77
Mumbai,23-07-2021,3,220.3,38.62
Mumbai,24-07-2021,3,247,30.04
